idnovel,tr_word1,tr_word2,tr_word3,tr_word4,tr_word5,ch_word1,ch_word2,ch_word3,ch_word4,ch_word5,st_word1,st_word2,st_word3,st_word4,st_word5,md_word1,md_word2,md_word3,md_word4,md_word5
1991,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,어떻다,NULL,NULL,NULL,NULL,NULL,,,,
1992,NULL,NULL,NULL,NULL,NULL,같다,좋다,인하다,강하다,적절하다,좋다,유명하다,적절하다,흔하다,인하다,NULL,NULL,NULL,NULL,NULL
1993,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1994,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1995,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1996,링 상태 ,보드 장착 ,케이스 ,전면 디자인 ,제품 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,재밌다,신선하다,헷갈리다,납작하다,기대하다
1997,입 니다 ,로그 라이 ,난이도 게임 ,랜덤 ,능력 ,중요하다,있다,이렇다,수많다,어떻다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1998,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1999,급 능력 ,루 시엘 ,주인공 ,게임 판타지 ,스테이지 관리자 ,있다,가볍다,같다,많다,그렇다,힘들다,이렇다,특이하다,뻔하다,같다,NULL,NULL,NULL,NULL,NULL
2000,돌 음 ,추천 ,도장 ,도장 ,검정 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2004,마교 졸개 ,던전 ,후 ,주인공 ,성장 ,없다,변하다,있다,좋다,성장하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2005,오 솔 ,패널 티 ,악연 을 ,회귀 ,과거 ,성실하다,성숙하다,필요하다,꼬이다,아쉽다,성실하다,필요하다,성숙하다,꼬이다,많다,필요하다,성실하다,성숙하다,아쉽다,꼬이다
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2010,대체 역사 ,주인공 ,나라 이름 ,광 악 ,물 ,귀찮다,있다,없다,그렇다,같다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2013,정민 일행 ,주인공 ,엘프 여왕 ,절대 반지 ,플레이어 수용소 ,같다,성공하다,몰두하다,어렵다,넘치다,꼼꼼하다,다양하다,꼬이다,넘치다,흥미롭다,꼬이다,신선하다,흥미롭다,참신하다,다양하다
2014,게임 시스템 ,성장 물 ,주인공 ,이계 군주 ,성자 주인공 ,좋다,성장하다,있다,아니다,수많다,찬란하다,인하다,망하다,아름답다,어떻다,치열하다,멸망하다,재밌다,강하다,아쉽다
2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016,방 안 ,시간 ,자신 ,먼치킨 주인공 ,드래곤볼 ,신기하다,다르다,특정하다,이렇다,있다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,헌터 ,설정 ,주인공 ,발암 ,날 ,강하다,미치다,유일하다,낭비하다,중요하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,주인공 ,지구 ,방법 ,세계 ,정도 ,나쁘다,같다,그렇다,회복하다,없다,심심하다,당하다,있다,힘들다,이렇다,NULL,NULL,NULL,NULL,NULL
2019,게임 판타지 ,일루 전 ,회귀 물 ,맨 서 ,주인공 ,없다,재밌다,좋다,아니다,성장하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020,매니지먼트 물 ,일진 ,조준 ,주인공 ,주인공 ,어떻다,같다,딱하다,불가피하다,있다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021,연재 작가 ,직업 공무원 ,헌터 ,게이트 ,힘 ,아니다,좋다,답답하다,재미있다,좋아하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022,회귀 완결 ,약초 ,기준 ,용병 ,덤 ,좋다,다르다,없다,안좋다,이렇다,이렇다,좋다,안좋다,다르다,뒤늦다,NULL,NULL,NULL,NULL,NULL
2023,저지 레이디 ,히어로 ,주인공 동생 ,주인공 ,빌 런 ,그렇다,편하다,같다,적절하다,있다,미묘하다,원치않다,귀찮다,싫다,진지하다,좋아하다,아쉽다,있다,아니다,엄청나다
2024,회귀 후 ,현대 판타지 ,주인공 ,주인공 자신 ,검사 조성 ,있다,없다,철저하다,깨끗하다,좋다,다양하다,성장하다,특출나다,나쁘다,여전하다,NULL,NULL,NULL,NULL,NULL
2026,주인공 ,헌터 ,주인공 ,생각 ,초반 ,아니다,없다,빠르다,그렇다,딱하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2027,마 족 ,메인 퀘스트 ,주인공 ,힘 ,군대 ,없다,굳다,좋다,뻔하다,대단하다,인하다,있다,철저하다,궁금하다,독특하다,NULL,NULL,NULL,NULL,NULL
2028,주인공 ,김 대남 ,천재 과학자 ,자신 ,김동률 작가 ,같다,성공하다,인하다,있다,나쁘다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2029,골 냄새 ,축구 선수 ,회귀 시스템 ,주인공 ,드 ,없다,다르다,좋다,괴상하다,완벽하다,안되다,심각하다,재밌다,비슷하다,좋아하다,어렵다,착하다,신비하다,스럽다,흔하다
2030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2031,수련 기사 ,성유 물 ,주인공 아벨 ,주인공 ,작품 속 ,없다,있다,성장하다,빠르다,정확하다,굉장하다,색다르다,특별하다,흥미롭다,맛깔나다,NULL,NULL,NULL,NULL,NULL
2032,주인공 ,영웅 오크 ,인간 폼 ,하 젤리 ,내용 요약 ,원하다,의하다,특이하다,애매하다,휩쓸다,많다,다행하다,괜찮다,특이하다,드물다,NULL,NULL,NULL,NULL,NULL
2033,주인공 ,헌터 물 ,마황 ,드 마스터 ,마검 전 ,무심하다,오래되다,가볍다,그렇다,희다,평범하다,심하다,처참하다,뛰어나다,독특하다,상당하다,확실하다,무뚝뚝하다,안타깝다,차갑다
2034,가상현실 게임 ,주인공 ,현실 속 ,최순 실 ,작가 ,뚜렷하다,기쁘다,방자하다,행복하다,있다,성장하다,부담스럽다,뚜렷하다,아쉽다,짜증나다,싫어하다,쎄다,원하다,굉장하다,성공하다
2035,게임 속 ,주인공 강철 ,마 이징 ,때 사람 ,주인공 ,잘생기다,없다,있다,궁금하다,성스럽다,짜증나다,궁금하다,잘생기다,성스럽다,있다,NULL,NULL,NULL,NULL,NULL
2036,누 군가 ,먼치킨 물 ,이야기 자체 ,책 ,자신 ,있다,뻔하다,당하다,이렇다,어떻다,오싹하다,이상하다,굉장하다,뻔하다,잔인하다,NULL,NULL,NULL,NULL,NULL
2037,회귀 물 ,개척 행성 ,주인공 ,퓨전 판타지 ,작품 ,딱이다,안되다,깔끔하다,영리하다,인하다,빠르다,깔끔하다,가깝다,성실하다,살찌다,흔하다,성실하다,시원시원하다,신나다,살찌다
2038,가우디 ,초월 기로 ,땅 ,스페인 건축 ,아난 타족 ,지루하다,원하다,굳다,덥다,든든하다,높다,다르다,멋지다,특별하다,신선하다,이러하다,야하다,순진하다,강하다,대단하다
2039,하루 유키 ,리 포 ,테스 카트 ,손 검 ,캐릭터 참가 ,어이없다,애틋하다,성공하다,급속하다,비범하다,자유롭다,낭비하다,잘생기다,성하다,빈약하다,맛있다,싫어하다,천하다,재미있다,쎄다
2040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2041,천 악 ,어머니 생각 ,미래 군 ,주인공 ,작가 ,아니다,어렵다,복잡하다,솔직하다,의하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2044,북리 세가 ,북 해빙 ,책 ,무림 ,무협 ,같다,없다,특이하다,빠르다,아니다,있다,어떻다,성공하다,영리하다,아니다,NULL,NULL,NULL,NULL,NULL
2045,따조 ,깡 디 ,게임 이 ,시절 장난감 ,틀 임 ,상냥하다,강하다,유약하다,약하다,힘들다,분명하다,답답하다,민망하다,부유하다,딱이다,NULL,NULL,NULL,NULL,NULL
2046,NULL,NULL,NULL,NULL,NULL,같다,재미없다,싫어하다,야하다,철저하다,야하다,바쁘다,어떻다,진지하다,재밌다,NULL,NULL,NULL,NULL,NULL
2047,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2048,리드 길드 ,이카 ,아 공간 ,에이도스 세계 ,프리 엘 ,뛰어나다,변하다,성장하다,나쁘다,기대하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2049,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2050,카 미토 ,클레어 ,레스 티아 ,혼돈 석 ,베르 사리 ,성장하다,나쁘다,뚜렷하다,젊다,짜릿하다,무겁다,완전하다,짠하다,중요하다,괜찮다,무자비하다,변하다,스럽다,묵묵하다,안쓰럽다
2051,적룡 공 ,주인공 ,힘 ,생각 ,후 기연 ,없다,상당하다,있다,헷갈리다,그렇다,간단하다,빠르다,상당하다,많다,지루하다,NULL,NULL,NULL,NULL,NULL
2052,강신 후 ,마 족 ,주인공 박 ,가족 이랑 ,주인공 ,있다,시원하다,같다,지루하다,없다,멍청하다,아니다,있다,인하다,평범하다,NULL,NULL,NULL,NULL,NULL
2053,진가 신 ,수의 가의 ,무림 ,의원 ,인물 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2054,순이 생각 ,홀 ,공 ,날 ,스타일 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2055,작품 속 ,자신 ,사람 ,요 마 ,말 ,화려하다,힘들다,괴상하다,신중하다,반갑다,적합하다,지루하다,탄탄하다,자세하다,튼튼하다,유사하다,다르다,상당하다,안락하다,느끼하다
2056,주인공 ,만화 신간 ,인류 연합 ,마을 사람 ,여자 ,원하다,간단하다,귀찮다,평범하다,그렇다,행복하다,강하다,귀찮다,수많다,이상하다,NULL,NULL,NULL,NULL,NULL
2057,무료 배 ,대부분 중고 ,택배 ,기억 ,요리 ,NULL,NULL,NULL,NULL,NULL,맛있다,심하다,심심하다,좋다,이렇다,NULL,NULL,NULL,NULL,NULL
2058,간암 말기 ,완결 내용 ,주인공 ,희망 ,산 ,당하다,미치다,망하다,없다,가득하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2059,소환 사 ,다크 엘프 ,세계 물 ,현대 판타지 개인 ,내용 ,있다,회복하다,가능하다,이렇다,치열하다,타락하다,쓸데없다,만만하다,엄청나다,웬만하다,NULL,NULL,NULL,NULL,NULL
2060,좆 논리 ,주인공 ,전생 ,강 ,완결 ,아니다,같다,환생하다,강하다,위험하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2061,국내 판타지 ,보안 주임 ,주인공 ,물 조아라 ,작품 ,이렇다,그렇다,많다,있다,재밌다,높다,넘치다,독특하다,이렇다,변하다,NULL,NULL,NULL,NULL,NULL
2062,책 ,그랜드마스터 ,신화 ,현대 ,주인공 ,좋아하다,충실하다,없다,무미건조하다,솔직하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2064,남양주 카페 ,숲 속 ,애견 동반 ,포토 존 ,입 니다 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,답답하다,깔끔하다,좋다,상당하다,가득하다
2065,주인공 ,고랭지 작가 ,초보 때 ,주인공 말 ,노숙자 ,없다,높다,흉측하다,친절하다,아니다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2066,가의 늦둥이 ,팽 여중 ,할아버지 말투 ,무협 당 ,무공 발전 ,아니다,같다,없다,이상하다,괜찮다,치열하다,즐겁다,나쁘다,아프다,재미있다,NULL,NULL,NULL,NULL,NULL
2067,꽃 남 ,김 탄 ,힘 자랑 ,인공지능 컴퓨터 ,상 ,NULL,NULL,NULL,NULL,NULL,의하다,행복하다,없다,궁금하다,간절하다,NULL,NULL,NULL,NULL,NULL
2068,알제리 왕국 ,하 르 ,제이슨 ,기갑 물 ,고대 던전 ,환하다,어설프다,힘들다,급격하다,안녕하다,가볍다,이렇다,자유롭다,간결하다,우수하다,NULL,NULL,NULL,NULL,NULL
2069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2070,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2073,현대 판타지 ,남궁 천우 ,주인공 ,중원 무림 ,먼치킨 물 ,소중하다,거만하다,신기하다,아니꼽다,어떠하다,웬만하다,귀찮다,불행하다,자잘하다,망하다,NULL,NULL,NULL,NULL,NULL
2074,주인공 ,로 쿠 ,기 사부로 ,앤트맨 마블 ,상황 말 ,나쁘다,아니다,소중하다,멀쩡하다,중요하다,괜찮다,실망하다,없다,이렇다,훌륭하다,NULL,NULL,NULL,NULL,NULL
2075,글 ,물 게임 ,이계 ,주인공 ,헌터 ,없다,좋다,장하다,성장하다,단순하다,아니다,없다,유치하다,단순하다,좋다,가볍다,성장하다,익숙하다,좋다,당하다
2076,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2077,게임 ,빚 ,얼 ,현실 ,혼자 ,NULL,NULL,NULL,NULL,NULL,아쉽다,괜찮다,없다,어떻다,좋아하다,NULL,NULL,NULL,NULL,NULL
2078,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2079,NULL,NULL,NULL,NULL,NULL,쎄다,없다,악독하다,강하다,시원하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2080,마 족 ,판타지 세계관 ,마나 ,주인공 ,마왕 ,성장하다,없다,높다,변하다,환생하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2081,무공 ,천하제일 의원 ,합 검법 ,쌍 존 ,여자 치료 ,없다,자연스럽다,이상하다,두렵다,이렇다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2082,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2084,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2085,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2086,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2087,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2088,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2089,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2090,NULL,NULL,NULL,NULL,NULL,좋아하다,좋다,안녕하다,있다,재미있다,좋다,있다,유명하다,다양하다,갑작스럽다,NULL,NULL,NULL,NULL,NULL
2091,디지 몬 ,창공 검 ,버프 엘프 ,때 애 ,산 해 ,착하다,그렇다,안되다,흡족하다,좋다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2092,용무 연 ,환영 무인 ,우 각 ,지옥 군도 ,검소 혼 ,강하다,그렇다,충분하다,많다,좋다,뻔하다,비슷하다,있다,같다,없다,NULL,NULL,NULL,NULL,NULL
2093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2094,혈 마의 ,제일 인 ,고금 ,현대 ,몸 ,심하다,좋다,신선하다,재미없다,있다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2095,주인공 ,우 각 ,김 운 ,신마 록 ,초기 작품 ,좋다,과격하다,새롭다,현란하다,아니다,대단하다,없다,탄탄하다,깔끔하다,과격하다,NULL,NULL,NULL,NULL,NULL
2096,NULL,NULL,NULL,NULL,NULL,단련하다,없다,재밌다,이렇다,젊다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2097,철군 패 ,천우 진 ,신마 록 ,환영 무인 ,환 사영 ,대단하다,거대하다,부족하다,유명하다,있다,재미있다,싫어하다,허전하다,흥미롭다,빠르다,NULL,NULL,NULL,NULL,NULL
2098,신마 록 ,환 사영 ,파멸 왕 ,운 천 ,십전 제의 ,그만하다,두렵다,비슷하다,부족하다,영원하다,거대하다,확실하다,탄탄하다,힘들다,있다,NULL,NULL,NULL,NULL,NULL
2099,완 갑 ,주인공 ,당 소 ,무공 ,글공부 ,좋아하다,의하다,맥빠지다,기이하다,특별하다,소소하다,어떻다,가깝다,다양하다,있다,NULL,NULL,NULL,NULL,NULL
2100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2101,우 각 ,정 마대 ,소년 심호 ,복수 물 ,제갈 휘 ,자세하다,비참하다,재미있다,기대하다,덥다,화끈하다,흔하다,재미있다,같다,충분하다,격렬하다,높다,열렬하다,가깝다,좋다
2102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,좋다,무리하다,성공하다,장황하다,있다,NULL,NULL,NULL,NULL,NULL
2103,팽 가의 ,소가 주 ,주인공 ,만화방 반응 ,김도훈 작가 ,좋다,그렇다,굳다,많다,찌질하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2104,NULL,NULL,NULL,NULL,NULL,좋아하다,좋다,안녕하다,있다,재미있다,좋다,있다,좋아하다,안녕하다,재미있다,NULL,NULL,NULL,NULL,NULL
2105,공동 황제 ,역사 인물 ,콘스탄티노플 성벽 ,골든 혼 ,연극 대한제국 ,복잡하다,멸망하다,필요하다,자세하다,급하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2106,니다 모두 ,내용 ,주인공 ,신한 ,혜택 ,성장하다,좋다,있다,아니다,멀다,NULL,NULL,NULL,NULL,NULL,성장하다,아니다,좋다,가능하다,비싸다
2107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2108,김 윤혁 ,강 신진 ,법정 물 ,장 태식 ,일 ,전화하다,비슷하다,당하다,다르다,필요하다,동일하다,참신하다,지루하다,특별하다,착하다,NULL,NULL,NULL,NULL,NULL
2109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2110,딸 아빠 ,주인공 ,드림 프로그램 ,스팸 문자 ,꿈 ,부탁드리다,없다,거북하다,아프다,성장하다,어렵다,새롭다,능통하다,불행하다,이러하다,NULL,NULL,NULL,NULL,NULL
2111,마왕 레페 ,하 ,임 경배 ,회귀 물 ,이 종족 ,불가능하다,무시무시하다,두렵다,다르다,강력하다,성장하다,상관없다,유익하다,느긋하다,근엄하다,즐겁다,불쌍하다,지겹다,비슷하다,어색하다
2112,주인공 ,윤 석 ,마스터 헌터 ,목걸이 ,던전 안 ,없다,아니다,다르다,강하다,싫다,여전하다,느리다,평범하다,기묘하다,대단하다,NULL,NULL,NULL,NULL,NULL
2113,작가 ,주인공 ,야 ,주변 ,치우 ,빠르다,당하다,간절하다,원하다,처참하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2114,흑마 법사 ,송치 현 ,주인공 ,사이몬 ,러 나이트 ,인하다,위대하다,아니다,평화롭다,뻔하다,탄탄하다,진지하다,싫어하다,지겹다,힘드다,안녕하다,원하다,오래되다,평화롭다,잔인하다
2115,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2116,조선 시대 ,르 자작 ,키 세 ,판타지 세상 ,주인공 ,성장하다,있다,아니다,깔끔하다,엄청나다,나쁘다,유치하다,높다,강력하다,좋아하다,진지하다,급격하다,참신하다,이렇다,착하다
2117,사용 ,그래픽 카드 ,아 크레스트 ,모바일 게임 ,입 니다 ,통쾌하다,상실하다,갑작스럽다,기쁘다,가난하다,거지같다,빡치다,불쌍하다,빈약하다,뻔하다,싫어지다,드세다,상실하다,답답하다,진부하다
2118,주인공 ,손 미연 ,강민혁 은 ,회귀 후 ,내용 요약 ,좋아하다,안되다,원하다,멀다,따뜻하다,비정하다,가볍다,유명하다,그렇다,새롭다,부족하다,만족하다,고만하다,실패하다,분노하다
2119,인도 암살단 ,김태민 가족 ,시바 신 ,전개 ,세상 ,원하다,행복하다,아쉽다,변하다,단련하다,괜찮다,나쁘다,부족하다,아쉽다,변하다,NULL,NULL,NULL,NULL,NULL
2120,야구부 감독 ,어머니 ,말 ,영훈 ,교사 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2122,선수 ,리얼사커 매니저 ,이적 예산 ,스팀 홈페이지 ,텍스트 게임 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2123,심 옥 ,연골 연신 ,책 ,무협 ,때 ,장엄하다,좋아하다,여전하다,같다,좋다,진지하다,있다,좋다,많다,조화롭다,NULL,NULL,NULL,NULL,NULL
2124,클레 리 ,헌터스 아레나 ,섀도우 헌터 ,배틀로얄 게임 ,제이스 ,잘생기다,이쁘다,멋지다,멋있다,장하다,억지스럽다,알차다,뻔하다,허전하다,부진하다,친절하다,은은하다,조용하다,예쁘다,배부르다
2125,정 청 ,영화 신세계 ,골드 문 ,이자성 이정재 ,장 최민식 ,평온하다,슬프다,추악하다,느슨하다,홀쭉하다,굵다,간결하다,탄탄하다,찝찝하다,거창하다,험악하다,무겁다,발랄하다,쓸데없다,충분하다
2126,보스 방 ,아이템 ,게임 ,시작 화면 ,초등 영어 ,허무하다,편안하다,쿨하다,반하다,과격하다,탄탄하다,충분하다,흥미롭다,어두침침하다,힘들다,우울하다,방대하다,음산하다,알차다,슬프다
