title,author,genre,publisher,age,total,pub_date,complete,img_src,intro,joara
만추골 복순이,홍해래,로맨스,미제공,미제공,48,18/07/19,완결,http://cf.joara.com/literature_file/20180719_110658.jpg_thumb.png,"
자신이 만든 옷으로 천한 백성의 설움을 덮어주고자 했던 여인, 복순

그런 그녀의 모든 것을 이해하고 하염없이 손을 내미는 조선의 임금, 범


“전하께서는 언제나 저에게 평범한 사내이고 싶어 하시는군요.”

화용월태하고 명모에 총명하기까지 하나, 천민인 그녀


“이번에는 하지 마라, 다가오지 말라는 말.”

복순의 당찬 모습에 익애를 느끼며 그녀를 놓치고 싶지 않은 범


끊임없이 다가오는 역경에 도전하며
진실과 공평으로 차츰 선한 목적을 달성해가는 복순은
인생이 역전하는 파란만장한 일을 겪으며
적지 않은 마음의 갈등을 겪게 되는데


과연, 두 사람은 신분을 넘나들고 찾아온 운명적인 사랑에 결실을 맺을 수 있을지….",http://www.joara.com/premium_new/book_intro.html?book_code=1297198
란이국 후궁마마,sune,로맨스,미제공,미제공,39,18/07/19,완결,http://cf.joara.com/literature_file/20180719_100632.jpg_thumb.png,"
“신첩은 황귀비이자 선우 리윤, 그것이 폐하 앞에 있는 신첩이옵니다.”



선우 가(家)라 이것인가.

기륜은 리윤이 그의 앞에서 자신은 당신 후궁이 아닌 선우 가(家)의 사람이라 말한 것에 차갑게 눈을 빛내며 딱딱거리는 말투로 말했다. 



“그대는 짐의 황귀비이다.”



기륜의 말에 리윤도 지지 않고 말했다. 



“그러하옵니다. 신첩은 폐하의 황귀비이옵니다. 허나 생각이 있고 감정이 있사옵니다. 황귀비이기 때문에 폐하께서 강제로 취할 수는 없다는 말이옵니다.”

“강제? 강제라?”



기륜은 생경한 단어로 인해 놀랐지만, 그녀가 그의 자존심을 건드려 놓았다. 여인을 강제로 안은 적도 없을뿐더러 솔직히 그녀를 지금 당장 안을 생각도 없었다. 조금 골려주고 싶은 마음에 짐짓 엄하게 말한 것이었는데, 그녀가 자신을 마치 억지로 여인을 범하는 사내로 여기는 발언을 하자 기륜의 눈빛이 점점 짙어져 맹수가 먹잇감을 노리듯 위험하게 빛났다. 

리윤은 점점 차갑게 변하는 그의 눈빛에 무서웠지만, 그에게 지지 않겠다는 생각으로 눈을 피하지 않았다. 기륜은 사냥꾼 앞에서 바들바들 떠는 작은 동물 같은 그녀가 그의 눈을 피할 생각도 하지 않고 할 말을 다 쏟아내자 이제는 그녀가 어떻게 행동할지 흥미가 생겼다. 그의 입가가 비틀어지더니 잔인한 미소가 걸렸다. 네가 감히 이 짐에게 선전포고를 하는 것이더냐. 



“강제로 안기는 여인이야 말로 안을 맛이 떨어지지. 좋다. 그대의 말대로 짐은 강제로 그대를 취하지는 않을 것이다. 그러면 짐이 그대를 유혹하면 되는 것이냐?”




리윤의 검은 눈동자가 크게 떠졌다. 기륜은 성큼 다가와 떨고 있는 리윤의 턱을 잡았다. 차가운 푸른 빛 눈동자가 그녀를 내려다보며 차갑게 미소를 지었다. 



“그럼 그대는 멀리 도망가거라. 짐이 도망가는 그대를 마침내 유혹하여 짐의 것으로 삼을 테니.”",http://www.joara.com/premium_new/book_intro.html?book_code=1297189
사랑은 자동차를 타고,트래블러,로맨스,미제공,미제공,35,18/07/17,완결,http://cf.joara.com/literature_file/20180717_223057.jpg_thumb.png,"
21세기, 최첨단 과학으로 번성하는 이 시대에
사주가 맞는다는 이유로 결혼하는 사람이 몇이나 될까.

“형은 그냥, 와서 마음에 드는 여자 고르기만 하면 돼.”
“얼굴도 모르는 여자랑 어떻게 결혼을 해?”

할아버지가 정해 주는 알지도 못하는 여자와 결혼을 하느냐,
아니면 문중에서 쫓겨나 거리로 나앉느냐.
선택의 기로에 선 재원은 전혀 다른 선택지를 만들어야만 했다.

“가짜 약혼녀 해 볼 생각 없어?”
“글쎄요. 제가 거짓말을 잘 못해서.”

트래펄가 광장, 5월의 눈부신 햇살 아래에서 만난,
그 햇살보다 더 눈부신 남자가 건네 온 제안.
수은은 재원이 내민 손을 잡았다.

따뜻했다. 뜻밖이게도.


",http://www.joara.com/premium_new/book_intro.html?book_code=1296806
홍을 부탁해,1그램,로맨스,미제공,미제공,37,18/07/17,완결,http://cf.joara.com/literature_file/20180717_220501.jpg_thumb.png,"
얼굴부터 목소리까지 똑같은 홍 자매.
다른 게 있다면 성격과 성적.
그런 그녀들이 사고로 바뀌었다면?

“홍 비서 요즘 할 일이 별로 없나 봐? 
이렇게 쓸데없는 대화로 근무 시간을 채우는 걸 보면.”
“아닙니다. 본부장님.”
“할 일 없는 사람이 회사에 계속 다닐 이유가 있나?”

그의 말이 끝나자마자 인영은 다시 한 번 깨달았다.
자신이 속으로 욕한 이가 인희의 책상을 
지키기 위해 충성해야 할 보스, 강정석이라는 사실을.

좌충우돌 홍인영의 홍 비서 책상 지키기 프로젝트,
홍을 부탁해!
",http://www.joara.com/premium_new/book_intro.html?book_code=1296800
폴링 인투 유,고여운,로맨스,미제공,미제공,38,18/07/17,완결,http://cf.joara.com/literature_file/20180717_214713.jpg_thumb.png,"
“윤지수, 내가 별로 반갑지 않은 모양이네.”

아찔한 첫 키스를 남긴 채 떠났던 성현과 다시 만났다.
피할 수 없는 관계인 신입 사원과 상사로.

“앞으로 잘 부탁드려요, 팀장님.”

그에게 쓸데없는 기대를 품지 않기 위해
지수는 더 냉랭하고 사무적인 태도로 일관하지만,
결국 그에게 또다시 흔들리고 마는데.

“내일이면 또 모른 척하려고요?”
“모른 척 안 해. 그러니까 싫으면 지금처럼 밀어내.”

다시 시작된 키스는 또 다른 관계의 시작을 알리고 있었다.

“하자, 연애.”

",http://www.joara.com/premium_new/book_intro.html?book_code=1296786
말리꽃 향기,이선경,로맨스,미제공,미제공,38,18/07/17,완결,http://cf.joara.com/literature_file/20180717_205825.jpg_thumb.png,"
따뜻한 눈빛을 가지고 있는 그 눈이 좋았다.
독특한 것보다 편안하고 아늑했던 그 사람.

“은우 생일날에 배롱나무 앞에서 소원을 빌었어요.”
“무슨 소원을 빌었는데요?”
“정혜원 씨의 남자가 되고 싶다고요.”

아버지의 외도, 할머니의 욕심으로 비극적 결말을 맞은
엄마와 그녀가 견딜 수 있었던 이유는 단 하나.
친구가 남기고 간 선물 같은 아이, 은우였다.
은우의 삼촌이라고 주장하는 태혁이 나타나기 전까지는.

“혜원 씨, 더 이상 달아나지 말아요.”

15년 전 스쳤던 인연이 봄바람과 함께
은은한 말리꽃 향기가 되어 실려 왔다.

“평생 정혜원의 남자로 살아가게 해 줘요.”


",http://www.joara.com/premium_new/book_intro.html?book_code=1296778
다름을 버티는 관계,이서yiseo,로맨스,미제공,미제공,68,18/07/17,완결,http://cf.joara.com/literature_file/20180717_201344.jpg_thumb.png,"
<1권>


그런 말이 있다.
태어나는 것에는 순서가 있어도
떠나는 데에는 순서 없다는 말.

“무섭다고, 피한다고 안 죽는 거 아니잖아요.”
누군가는 죽고,

“어째서 네가 신경 쓰일까.”
누군가는 그 죽음을 회수해야 하는 아이러니한 운명.

“나는 네가 무서워.
저승사자라서가 아니라 너에 대한 감정 때문에.”

과연 우리가 다름을 버틸 수 있을까?

“네가 죽어 영혼을 회수당하기 전까지 날 마음껏 이용해.
이게 내가 너에게 베풀 수 있는 최선의 호의야.”

따뜻한 손길과 차가운 눈빛.
너무나 달랐던 온도가 하나로 물들어 가기 시작했다.


<2권>


누군가는 죽고,
누군가는 그 죽음을 회수해야 하는 아이러니한 운명.

저승사자 후보생 772번이자 장승후.
그가 담당할 인간, 유보영.

서로 사랑하며 오래오래 행복하게 살았습니다, 라는
해피엔딩 따위는 기대조차 할 수 없었다.

“어떻게든 끝까지 네 옆에 있을 거니까.”

네가 죽지 않을 수 있는 방법만 있다면,
내가 대신 사라질 수만 있다면.

“남은 내 행복에 네가 있으면 좋겠어.”

널 절대 사라지게 두지 않아.

“앞으로의 시간을 너와 함께하고 싶어.”
“나의 모든 순간이 널 향해 있을 거야.”

시간이 멈췄으면 좋겠다고 생각한 순간,
어느새 우리는 마지막에 닿아 있었다.

",http://www.joara.com/premium_new/book_intro.html?book_code=1296769
그들의 사랑은 길었다,안정원,로맨스,미제공,미제공,38,18/07/17,완결,http://cf.joara.com/literature_file/20180717_194533.jpg_thumb.png,"
“왜 나한테 잘해 줘요?”
“항상 자기 눈에 보였으면 좋겠다고 해 놓고,
말도 없이 한순간에 사라져 버렸죠.”
- 이미 세상을 알아버린 그녀, 서단영

“이제야 갚았네. 내 첫 키스 앗아 간 값.”
“내 인생에, 내 삶에 멋대로 뛰어든 건 너야.”
- 여전히 사랑이 어렵고 낯선 그, 강태준

“오랜만이다, 서단영.”

고단한 삶의 출발점일 뿐이었던 학창 시절.
그 괴로웠던 시간 속에서
유일한 위로가 되어 주던 그와의 재회.

“어떻게 지냈냐고 묻기엔 세월의 뭉텅이가 너무 큰가?”
“강태준 교수님!”
“병원 아니야. 호칭 바꾸지.”

15년이란 시간을 지나 다시 만난 첫사랑은
소년이 아닌, 남자가 되어 있었다.

“보고 싶었어요. 그때의 선배가, 그리고 내 모습이요.”

길고 긴 이별의 끝, 그들의 사랑은 길었다.
",http://www.joara.com/premium_new/book_intro.html?book_code=1296762
하늘땅 별땅 밀땅,이정숙릴케,로맨스,미제공,미제공,45,18/07/17,완결,http://cf.joara.com/literature_file/20180717_093430.jpg_thumb.png,"
로맨스 소설계의 베스트셀러 메이커 이정숙 작가의 회심작
불감증 극복!! 밀땅의 고수가 연애하는 법!

레스토랑 셰프인 하시연은 능력남이지만 무심한 정우에게 늘 상처를 받는다. 둘 사이에 스킨십도 없으니 시연의 불안감은 날이 갈수록 커진다. 정우는 ‘총각파티에 가겠다’는 거짓말로 질투심을 유발해 보지만, 시연의 화만 키우고 만다.

“건전한 관계 따위, 이제 그만하자.”

해결책을 마련하기 위해 두 사람은 처음으로 잠자리 약속을 잡게 된다. 고대하던 첫날밤! 그러나 정우는 기다리지 말라는 한 통의 연락을 다른 여자에게 부탁하고는 돌아오지 않는다. 이제는 그만하겠다며 폭언을 날리고 이별을 고하는 그녀를 잡는 정우. 지금 한 남자가 사랑을 위해 소중한 것을 포기하려 한다!

“말을 해야 아는 거라고 누가 그러더라고. 난 너와 결혼까지 하고 싶거든.”
“보통 노력으론 안 될 거야, 너한테 불감증이 된 내 마음을 고치려면.”",http://www.joara.com/premium_new/book_intro.html?book_code=1296665
결혼해줄래,마승리문지원,로맨스,미제공,미제공,28,18/07/17,완결,http://cf.joara.com/literature_file/20180717_093230.jpg_thumb.png,"
넝쿨째 굴러들어온 대박 고객
원나잇 후 커플 프로젝트!!

인연의 커플매니저 양강희. 그녀에게 제우미디어 대표 주정훈이 찾아온다. 정훈은 강희의 명함을 들이밀곤 지난 일을 기억하냐고 묻지만 지난밤 만취해 필름이 끊겼던 강희는 전혀 기억을 하지 못한다.

“책임질 겁니까, 말 겁니까?”

술 먹고 사고를 쳤다는 걸 깨달은 강희. 정훈은 다섯 명을 만날 때까지 마음에 드는 여자를 소개시켜 준다면 1억을 주겠다고 제안한다.
정훈에게 맞는 여자를 찾기 위해 고군분투하는 강희. 그런데 이 남자 어딘가 집요하다. 강희를 졸졸 쫓아다니며 자꾸만 자신의 정보를 흘리는데…?!

“지피지기 백전백승. 먼저 나에 대해 알아가야죠.”",http://www.joara.com/premium_new/book_intro.html?book_code=1296663
내 눈에 들어온 수컷,프리본sole,로맨스,미제공,미제공,78,18/05/02,완결,http://cf.joara.com/literature_file/20180502_004239.gif_thumb.png,"
그동안 너무 굶었던 거니? 근데 어쩌면 좋아?
엄마 친구 아들인 것을..

근데 얜 또 왜 이러는데? 예의바르고 깍듯하더니
집에 들어온 지 일주일 만에 내 앞에서만 돌변하는 이유는 뭔데?

10살까지 친누나처럼 이웃에서 함께 살던 누나!
크면 누나랑 결혼 할 거라고 장난처럼 말했는데

마법처럼 주문이 걸려질 줄이야!

『섹시한 로코물 - 내 눈에 들어온 수컷』",http://www.joara.com/premium_new/book_intro.html?book_code=1279137
재규어 왕자님의 레트리버 아가씨,丹海,로맨스판타지,미제공,미제공,119,17/09/29,완결,http://cf.joara.com/literature_file/20180611_144625.jpg_thumb.png,"
[로판/학원물/역키잡/수인 세계관/연하남/힘센 미소녀/직진밖에 할 줄 모르는 적극적인 강아지녀/새초롬한 멘탈 미남]
“나에게 고백하고 싶은 사람이 여기에 있다고 해서 왔는데.”

체스터가 무언가를 팔랑팔랑 흔들면서 말하자, 레이라가 퍼뜩 고개를 들어 올렸다. 그의 검지와 중지 사이에는 레이라가 정성 들여서 만들었던 고백 대기표가 들려 있었다. 멍하니 그의 왼손을 바라보던 레이라가 뒤늦게 풍성한 꼬리를 흔들어 대면서 열성적으로 소리쳤다.

“저요! 저! 왕자의 여자 친구가 되고 싶어요!”
“흐음. 그래요? 아가씨는 잘하는 게 뭐죠?”

두 눈을 가늘게 체스터가 짐짓 심술궂게 웃으면서 묻자, 레이라가 기다란 황금색 귀를 팔랑거리면서 제자리에서 콩콩 뛰었다. 심지어 못된 말을 할 때조차 선해 보이는 체스터의 아름다운 얼굴이 너무 좋아서 절로 심장이 부르르 떨려 왔다. 아, 어떻게 해! 너무 좋아!

“전 무수 국가 대표 선수라서 싸움도 잘하구요. 힘도 세구요. 또 왕자를 좋아하는 걸 잘해요. 저는 왕자를 좋아하는 사람 중 세계 1위예요!”

두 눈을 힘주어 뜬 레이라가 제 입술을 날름날름 핥아 대면서 대답하자, 체스터가 섬세한 눈썹을 들어 올렸다.

“우리나라엔 왕자가 세 명이나 되는데…….”
“체스터 왕자님이요! 까맣고 예쁜 귀에, 검고 섹시한 꼬리를 한 왕자님이요!”

레이라의 대답이 퍽 마음에 드는 듯 체스터가 긴 꼬리 끝을 좌우로 살짝 까딱이며 재차 물었다.

“여자 친구로 괜찮은 거예요? 더 바라는 건 없고요?”
“개인 경호원도 되고 싶어요!”

자박. 레이라 앞으로 한 발자국 더 다가선 체스터가 긴 속눈썹을 드리운 채 나지막이 물었다.

‘정말 그런 소박한 바람밖에 없는 거야, 누나?’",http://www.joara.com/premium_new/book_intro.html?book_code=1229416
