title,genre,author,complete,img_src,age,total,pub_date,publisher,intro,href
골렘의 장인,"현대판타지,  퓨전","
러트렐

",완결,//cdn1.munpia.com/files/attach/2016/0108/002/BxL711VibUaYcza3.jpg,전체이용가,152 회,2016.03.04 16:35,정보 없음,"[20여년만에 돌아온 서울.. 을 비롯한 지구는 던전과 몬스터의 놀이터가 되어 있었다.]

""그렇다면 신의 인형인 골렘으로 상대해주마.""

골렘 마이스터. 우대혁의 던전정복기.",https://novel.munpia.com/48629
무한서고의 계약자!,"현대판타지,  퓨전","
준솔

",완결,//cdn1.munpia.com/files/attach/2019/1013/001/GQdkAGPR7hOclD4K.jpg,전체이용가,221 회,2018.12.03 14:00,정보 없음,"스킬북을 포함한 모든 서적들이 기록되어 있는 무한서고. 
나는 그런 무한서고를 열람할 수 있는 권능을 얻게 되는데···.",https://novel.munpia.com/132437
The ball : 야구 이야기,"현대판타지,  스포츠","
유나파파

",완결,//cdn1.munpia.com/files/attach/2019/0624/004/RoOIg5o8bQ0aowmW.jpg,전체이용가,133 회,2019.06.21 11:00,정보 없음,최고의 야구 선수가 되기 위한 필수의 시련과 성장의 드라마.,https://novel.munpia.com/150527
담배만 펴도 강해진다,"현대판타지,  퓨전","
[이앙]

",완결,//cdn1.munpia.com/files/attach/2019/0212/002/K6clKvP5QXNp9zN0.jpg,전체이용가,156 회,2019.01.24 11:00,정보 없음,"세상엔 건드려선 안 되는 세 부류가 존재한다.

첫째, 돈에 취한 놈.
둘째, 권력에 취한 놈.
그리고 마지막,

약에 취한 놈.",https://novel.munpia.com/135567
고인물이 회귀해버렸습니다,"현대판타지,  게임","
오메가쓰리

",완결,//cdn1.munpia.com/files/attach/2018/1126/004/rrI97sz1yqSSylvW.jpg,전체이용가,162 회,2018.11.21 17:00,정보 없음,"에이지 오브 스톰Age of Storm 사상 최강의 고인물이 회귀해버렸다.
그런데 이게 뭔 일이래? 게임 속 능력을 현실로 가져와 버렸다.",https://novel.munpia.com/130657
세이브 능력으로 무패 감독!,"스포츠,  현대판타지","
반클러치

",완결,//cdn1.munpia.com/files/attach/2019/0125/002/0XXIiYkMMmAecwjT.jpg,전체이용가,173 회,2019.01.28 17:00,정보 없음,"어느날 갑자기 생긴 세이브 능력
초보 감독 성민우

세이브 능력으로 역대급 감독으로 
대한민국을 넘어 세계로",https://novel.munpia.com/127667
길가다 주운 SSS급 반지,"현대판타지,  판타지","
달타냥.K

",완결,//cdn1.munpia.com/files/attach/2018/1004/002/jbrL76wHju2cyspT.jpg,전체이용가,171 회,2018.10.08 17:00,정보 없음,"우연히 주운 반지 하나.
연예계로 인도하다.
나는 탑스타를 꿈꾼다.",https://novel.munpia.com/126128
마인정전(魔人正傳),무협,김현영,완결,//cdn1.munpia.com/files/attach/2019/0124/004/QzMroRu5bQg40QVZ.jpg,전체이용가,175 회,2019.02.07 10:00,정보 없음,"「만선문의 후예」「전전긍긍 마교교주」「잠마검선」의 작가 김현영!
그 웃음 계보를 잇는 잔혹코믹무협 「마인정전」!

마인이라고 다 같은 마인이 아니다!
누구도 따라할 수 없는 기상천외한 잔혹 무림!

“사람은 소중한 것을 지키기 위해 싸울 줄 알아야 한다. 예를 들자면 자신의 생명, 가족, 자존심, 그 외 네가 소중하다고 여기는 것이라면 뭘 어떻게 해서든 수단과 방법을 가리지 않고 맞서야 하는 거야.”

강호의 은원은 그 끝이 없는 법! 마인이라 명명될 능운백의 무림 원정이 시작된다!",https://novel.munpia.com/141802
머리에 과학이 넘쳐,현대판타지,산하련,완결,//cdn1.munpia.com/files/attach/2019/0122/004/dm4RSIEWZIbhML1W.jpg,전체이용가,227 회,2019.01.22 12:00,정보 없음,"“네가 원하는 것이 무엇이냐?”

폭행을 당해 사경을 헤매던 중, 꿈에서 만난 신의 질문에
얼떨결에 과학자의 두뇌를 달라고 대답한 김준하.
그런데, 눈을 뜨니 정말로 천재가 되어 있다?

복수도 할 겸 초인이 되는 약물을 개발하고,
인공지능을 연구하며 각종 재난에서 사람들을 구하기 시작하지만
그의 정체를 쫓는 어둠의 세력들 역시 점점 커지기만 하는데…….

과학으로 모든 것을 해결할 수 있게 된 한 소년의 이야기.",https://novel.munpia.com/141479
야만의 군주.,"판타지,  퓨전",사키만자루,완결,//cdn1.munpia.com/files/attach/2019/0415/004/55Ga9bupv124Xa22.jpg,전체이용가,285 회,2019.04.18 10:00,정보 없음,"초원에서 태어난 무클란
대륙을 질주하고 발아래 두다!
10살 때부터 아버지를 따라 전장에 나선 그는
대륙을 통일할 그릇으로 점점 성장해 가는데…
시원한 전개의 통일 전쟁!
야만의 역사를 새로 쓰다!",https://novel.munpia.com/153803
My Mp 999999999.999,"현대판타지,  퓨전","
기린or

",완결,//cdn1.munpia.com/files/attach/2018/0522/003/auE5EJKsKwwsiD8o.jpg,전체이용가,164 회,2018.05.31 17:00,정보 없음,"restore time.(시간을 되돌린다.)

어느 날 싱크홀이 생겨나기 시작했다.
그 안에서 좀비들이 기어나온다.
세상사람들은 이제 끝이구나 생각했다.
각성자, 그들이 나타나기 전까지는.",https://novel.munpia.com/113361
업어 키운 사매들,"무협,  퓨전","
앤서

",완결,//cdn1.munpia.com/files/attach/2018/1116/000/Tno8tLyXkFQP2ExF.jpg,전체이용가,169 회,2018.11.22 17:00,정보 없음,그의 사매들을 건드리지 말았어야 했다.,https://novel.munpia.com/130424
창천마검,"무협,  판타지","
동동아리

",완결,//cdn1.munpia.com/files/attach/2019/0201/002/MJ2WglIGQbBWlsfU.jpg,전체이용가,127 회,2019.01.31 14:00,정보 없음,"불세출 고수, 남궁기가 남긴 마지막 검법, 천뢰심마검법의 비밀을 풀어나가는 무림기.
(수정 주 5일, 18시 연재. 토일 휴재.)",https://novel.munpia.com/132389
뜻밖의 초특급 서포터,현대판타지,"
구뇨뇽

",완결,//cdn1.munpia.com/files/attach/2018/1008/001/9HbWl4pBf0bIbep4.jpg,전체이용가,160 회,2018.09.21 10:00,정보 없음,"헌터에는 관심도 없던 강빈. 위기의 순간에 각성하게 되고,
강빈의 서포팅 능력을 알아본 길드들의 러브콜이 쏟아진다. 

탈인간급, 초특급, 세계급 서포터 강빈의 헌터 적응기.",https://novel.munpia.com/124728
체인지업,"스포츠,  퓨전","
서은결

",완결,//cdn1.munpia.com/files/attach/2018/1127/000/i0PSPuVsXSowyNNO.jpg,전체이용가,206 회,2018.11.09 18:00,정보 없음,"""다시 야구를 할 수 있다면 당신은 무엇을 버릴 수 있습니까?""
""모든 것.""
못다한 꿈을 이루기 위해.
정상에 오르기 위해.
그간의 모든 것을 버린 한 남자의 사투기.",https://novel.munpia.com/128141
회귀한 소환술사,"퓨전,  현대판타지","
고호동

",완결,//cdn1.munpia.com/files/attach/2019/0308/000/eStEXxldvS4XTmlP.jpg,전체이용가,204 회,2019.02.21 09:00,정보 없음,"모두가 세상을 구하기 위해 회귀했을 때.
이상현만은 다른 목적으로 회귀했다.

그 목적이란.
후회였다.

[회귀][소환술사][게임 시스템][솔로]",https://novel.munpia.com/138529
고고학자인데 땅을 안 팜,"판타지,  퓨전",산하련,완결,//cdn1.munpia.com/files/attach/2019/0213/000/zjaAyqStC5zkyKlV.jpg,전체이용가,247 회,2019.02.13 10:00,정보 없음,"어느 날, 남극에서 판타지 세계로 가는 입구가 발견되었다!

이제 막 군대를 제대한 풋내기 고고학도 손대산.
남극에서 억울하게 죽은 학자가 남긴 메시지를 우연히 보고
부와 명예를 얻기 위해 판타지 세계 탐사대에 합류한다.

그러나 황금과 이권을 놓고 벌어지는 처절한 경쟁 끝에
예기치 못한 사건들이 그의 뒤를 쫓아오기 시작하는데…….
세상을 바꾸어 놓을 탐사대의 충격적인 이야기!",https://novel.munpia.com/144237
강자생존,"현대판타지,  퓨전","
오렌

",완결,//cdn1.munpia.com/files/attach/2019/0128/001/X2khlmEpJLNlBlwe.jpg,전체이용가,200 회,2019.01.15 10:00,정보 없음,"변화된 지구에서 살아남아라!
오직 강한 자만 생존한다!

[생존][시스템][성장]",https://novel.munpia.com/132366
무림 신세계,무협,초월,완결,//cdn1.munpia.com/files/attach/2019/0417/004/DY8bftgh7qurUkot.jpg,전체이용가,200 회,2019.04.19 09:30,정보 없음,"무림에 역병이 발생했다!
내공을 익힌 자는 내공을 쓰면 죽는다.
누구도 원인을 알 수 없다.

그 동안 멸시 받던 외공을 익히던 문파들은 기회를 놓치지 않기 위해 서로 모여 승천맹을 만든다. 하지만 강력한 힘을 가진 내공의 고수들을 두려워해, 누구도 내공을 익히지 못하게 한다.

내공을 익히면 무림 공적이 되는 세상, 그곳에서 나 홀로 천하무적의 내공을 익혔다.

오로지 소중한 것을 지키기 위해 역병의 비밀을 파헤치는 여정이 지금 시작된다.",https://novel.munpia.com/154082
왕실악사,판타지,황은성,완결,//cdn1.munpia.com/files/attach/2019/0417/003/6Dzut7s8Y32i1XoC.jpg,전체이용가,175 회,2019.05.03 10:00,정보 없음,"음악과 마법이 만났다! 
하늘을 울리고 땅을 뒤엎는 감동의 소나타. 

『왕실악사』 

한국이 낳은 세계적인 바이올리니스트 김진현. 
우연히 입수한 낡은 악보 한 장으로 인해 
인생이 꼬이고 마는데……. 

“당신은 아직 공명을 느끼지는 못하는군요.” 

공명 마법. 
전장을 가르는 한 줄기 가녀린 선율. 
그 찬란한 역사가 시작된다!",https://novel.munpia.com/154078
풋볼 매니저 : 스탯이 보여,"스포츠,  판타지","
파뱅이

",완결,//cdn1.munpia.com/files/attach/2018/0914/000/TT05MRbXjyZ4DjNI.jpg,전체이용가,242 회,2018.09.14 15:00,정보 없음,"EPL명문 구단의 감독이 되는 최초의 한국인 정혁.
선수들의 스탯을 보고 게임을 읽는 유일한 감독!
최고의 감독이 되기 위한 그의 선수영입과 다양한 전략이 시작된다.",https://novel.munpia.com/123294
무림종결자,무협,유대하,완결,//cdn1.munpia.com/files/attach/2019/0325/000/j6G5OlW48639nhWX.jpg,전체이용가,120 회,2019.04.03 12:00,정보 없음,"몰라, 닥치고 돌진! 
평온한? 무림에 폭풍이 인다",https://novel.munpia.com/149160
주식재벌 박태준,"현대판타지,  판타지","
대나무집

",완결,//cdn1.munpia.com/files/attach/2019/0121/003/IdI63mpVgi3VFsef.jpg,전체이용가,149 회,2019.01.24 17:00,정보 없음,"주가조작 세력을 이끌던 박태준
배신을 당해 목숨을 잃는다

눈을 떠보니 12년 전
과거로 돌아온 박태준
복수를 위해 거대한 작전을 계획한다!",https://novel.munpia.com/135555
후작가 망나니가 절대마검...,판타지,"
오렌지망고

",완결,//cdn1.munpia.com/files/attach/2018/0624/004/AwQIT414SrSTuTG0.jpg,전체이용가,108 회,2018.06.08 18:00,정보 없음,,https://novel.munpia.com/114593
역대급 IT 재벌,현대판타지,"
채무진

",완결,//cdn1.munpia.com/files/attach/2018/1224/003/LdcYkouoRXz72pEU.jpg,전체이용가,175 회,2018.12.21 10:00,정보 없음,"깨끗한 기업인을 꿈꿨던 청년 이영일.
사업 실패로 막대한 채무와 함께 죽어가던 그가 20년 전으로 회귀했다.
미래를 알고는 있지만 집안도, 재산도, 인맥도 없는 평범한 고등학생일 뿐인데...
실패가 용납되지 않는 대한민국에서, 흙수저 고등학생이 위대한 기업인이 될 수 있을까?",https://novel.munpia.com/120014
만렙인턴 이현성,"판타지,  현대판타지",요셉,완결,//cdn1.munpia.com/files/attach/2019/0410/001/H03f1rLPxBJTEEgt.jpg,전체이용가,195 회,2019.04.15 11:00,정보 없음,"가상현실 게임 에리아의 절대 강자이자 랭킹 1위 최정점의 사나이.
그리고 1년 동안 그 자리를 지켰던 남자. 이현성.
랭킹 1위만 할 수 있다는 특별 퀘스트를 진행한다.
결과는 실패. 그리고 사망.

그런 그가 눈을 떴을 땐 다른 세계의 같은 시각, 다른 운명을 살고있는 자신의 몸이었다.
소모품에 지나지 않는 인턴의 삶을 살고 있는.

""왜, 에리아의 던전들이 이 보고서들에 있는거지?""

출근을 한 그를 반겨주는건 게임이 현실이 되어버린 세계라는 것을 증명해주는 보고서들!
이미 밝혀지지 않은 것까지 모든 걸 알고 있는 현성!
그의 만렙인턴 생활이 시작된다.",https://novel.munpia.com/153123
무림전생(武林轉生),"무협,  게임","
해피루

",완결,//cdn1.munpia.com/files/attach/2018/0728/001/Uvrc1EUCsuE5jLvT.png,전체이용가,337 회,2018.06.25 09:00,정보 없음,"겨우 1000렙을 찍고 사람들이랑 같이 게임 좀 해보고 싶어서 갖은 노력 끝에 전생 했다.
근데…이게 뭐야? 왜 스텟이랑 스킬이랑 다 봉인 당하고 무림에 떨어진 거야?!
거기에…시작부터 좀 많이 하드 하다?!
좋아 일단 살아남고 보자!",https://novel.munpia.com/113568
연기를 너무 잘함.,"현대판타지,  드라마","
승윤承奫

",완결,//cdn1.munpia.com/files/attach/2018/0713/004/E9QmbK5psoKuUc6W.jpg,전체이용가,230 회,2018.07.13 14:00,정보 없음,"톱이 되어보자.
다시 한번.",https://novel.munpia.com/117792
자명공자,무협,문운도,완결,//cdn1.munpia.com/files/attach/2018/0611/003/YyKTCiaDFHuK5Juo.jpg,전체이용가,589 회,2016.05.10 16:04,정보 없음,,https://novel.munpia.com/54018
너를 죽여야 내가 산다,"퓨전,  판타지",수겸,완결,//cdn1.munpia.com/files/attach/2019/1111/003/lNeedQBrWQDmMev7.jpg,전체이용가,200 회,2018.11.26 10:00,정보 없음,"사냥을 마친 개는 더 이상 쓸모가 없다

구팽(狗烹): 사냥을 끝낸 개는 삶아먹는다.
“그림자 기사 따위를 하는 것이 아니었다.”
온갖 짓을 다 하며 살아온 그림자 기사 퀜틴. 끝내 버림받고 목숨을 잃을 처지가 됐을 때, 우연히 회귀의 기회를 얻는다. 아니, 복수의 기회를 얻는다.",https://novel.munpia.com/132367
기연을만나다,"현대판타지,  퓨전","
풍운무정

",완결,//cdn1.munpia.com/files/attach/2019/0405/004/jgIq7yZS5IwXcn5W.jpg,전체이용가,273 회,2019.03.28 10:00,정보 없음,"새해 일출을 보기위해 떠난 여행에서 기연을 만나 새로운 인생을 시작한다.
만일 새로운 삶을 살수 있다면 나는 어떤 삶을 살 것인가?",https://novel.munpia.com/135790
두 세계의 재벌,"퓨전,  현대판타지","
크레아도르

",완결,//cdn1.munpia.com/files/attach/2018/0704/000/O1IYYLkBMIOpDWKm.jpg,전체이용가,304 회,2018.06.11 10:00,정보 없음,"양 쪽 세계를 모두 손에 쥐고 뒤흔틀테다.

-시작은 미미하나 끝은 창대하리라-
 아니 난 시작부터 창대하리라!

[퓨전] [차원게이트] [영지] [기업] [일상]",https://novel.munpia.com/115247
천하제일 석가장,"무협,  퓨전","
pacar

",완결,//cdn1.munpia.com/files/attach/2019/0410/002/ArrqOSwY4nxguZs0.jpg,전체이용가,166 회,2019.04.10 09:00,정보 없음,"반복된 환생을 한다. 그것도 다른 이의 몸에 빙의하는 환생이다. 전생도 단편적이지만 기억이 난다. 
왜 이런 것을까? 답을 찾을 수 없다. 이제 지쳤다. 쉬고 싶다. 
하지만 신은 나에게 쉴 시간을 주지 않았다. 
숙주가 죽어버렸으니, 또 새로운 인생을 시작해야 한다.
신이 나에게 원하는 것이 뭔지는 모르겠지만, 
""그래, 천하제일로 살아주마.""",https://novel.munpia.com/135269
정자부터 레벨 업!,"퓨전,  판타지",범탈,완결,//cdn1.munpia.com/files/attach/2018/1130/000/Nba1e2mQ6woEzwkM.jpg,전체이용가,237 회,2019.01.14 12:00,정보 없음,"전생에 노력이 부족하다며 받게 된 징벌. 환생
다시 태어나보니 정자?!
도태되지 않기 위해, 살아남기 위해 그리고 최고가 되기 위해
엘릭의 노력기가 펼쳐진다!",https://novel.munpia.com/135448
포탑으로 자동사냥,"현대판타지,  퓨전","
선무혁

",완결,//cdn1.munpia.com/files/attach/2018/1027/001/GxbKJt8tseFXo3eX.jpg,전체이용가,160 회,2018.10.29 10:00,정보 없음,"던전과 몬스터들의 출현으로 인해 대혼란을 맞이한 대한민국.
난민지구의 고아 출신 장종호는 공사현장에서 목수 일을 하던 평범한 청년이었다.

[타워 건설을 시작합니다. ‘건설’ 커맨드를 입력하십시오.]
던전과 조우하고, 그의 망치 끝에서는 포탑이란 이물(異物)이 건설되기 시작했다.

땅! 땅! 땅!

‘목표는 세계의 모든 던전과 영토를 포탑으로 도배하는 것이다.’",https://novel.munpia.com/117551
