,title,author,genre,publisher,age,total,pub_date,complete,img_src,intro,joara
239,까칠하게 달콤하게,착한마녀,로맨스,미제공,미제공,88,18/10/16,미완결,http://cf.joara.com/literature_file/20181015_084906.jpg_thumb.png,"
30년 모태 솔로녀 반여울.
어느 날 짝사랑만 8년째인 그녀에게 떨어진 할아버지의 불호령.
‘날래 결혼 준비하라우!’

코 묻은 시절부터 동네에서 함께 지내온 남자 사람 동생 홍예건과의 계약 결혼에 울며 겨자 먹기로 동참하는데, 이게 웬일?
싸가지인 줄만 알았던 그의 다정다감함과 남자다운 모습에 저도 모르는 사이 마음이 가기 시작한다.

부부로서 키스도, 그렇고 그런 것도 상상하게 될 만큼 몸이며 마음을 다아 주려는 그때,
하필 8년 짝사랑 상대였던 민재 선배의 대시가 이제서야?!

모태 솔로의 감수성으로는 어느 쪽이 진짜 사랑인지 점점 헷갈리기 시작하는데…….

츤데레 남편 예건과의 가짜 결혼 생활은 과연 무사할 수 있을까?",http://www.joara.com/premium_new/book_intro.html?book_code=1319709
240,대표님 길들이기,조윤서,로맨스,미제공,미제공,162,18/10/16,미완결,http://cf.joara.com/literature_file/20181015_085629.jpg_thumb.png,"
“520만 원요? 유효 기간 만료된 거 맞대요? 자세히 좀 알아보라고 하세요! 그럴 리가 없어요! 말도 안 돼!”
밀린 월급 대신 받은 일본 니가타행 항공권과 숙박권.
그런데 이게 웬일. 알고 보니 이미 기한이 지나 버려 쓸 수 없다니?!
못 받은 월급에 빚까지 떠안게 된 남공순.

“사정이 안됐군. 내 카드로 대신 내줄 수 있는데.”
그런 그녀의 앞에 한 줄기 빛처럼 나타난 JJ엔터테인먼트 장혁주 대표의 달콤하고도 수상한 제안……?

“빚을 뭐로 갚을 생각이지?”
“뭐든지요! 제가 할 수 있는 거라면 어떤 일이라도 할게요!”

그렇게 공순은 혁주의 별장으로 들어가 슈퍼 갑 같은 ‘을’로 살게 되는데…….
혁주는 과연 갑의 자리를 지키며 그녀에게 길들여지지 않을 수 있을까?

채무 관계로 시작된 두 남녀의 발칙한 동거!",http://www.joara.com/premium_new/book_intro.html?book_code=1319715
241,"들려줘, 너의 세레나데",주예별,로맨스,미제공,미제공,70,18/10/16,미완결,http://cf.joara.com/literature_file/20181015_090233.jpg_thumb.png,"
사고로 가족을 잃고 연주도 할 수 없게 되어 버린 비운의 바이올리니스트, 한아윤.
쌍둥이 언니의 원망은 악몽이 되어 따라오고, 혼자만 살아남은 죄책감은 그녀의 목을 조여 온다.
“……아저씨도 제가 필요해요?”

그러던 어느 날, 그녀는 상처투성이의 한 남자를 만나게 되는데…….

효건 기업 회장의 외아들. 그러나 그곳에서 벗어나 자유를 얻고자 하는 남자, 윤강일.
“내가 널 이용하는 거야. 그런데도 괜찮은 건가?”

서툰 두 사람은 서로를 보듬으며 하나의 사랑을 완성해 갈 수 있을까.
어느 열대야 속의 힐링 로맨스.",http://www.joara.com/premium_new/book_intro.html?book_code=1319716
242,천년보다 달콤한 환생,빌리이브,로맨스,미제공,미제공,120,18/10/16,미완결,http://cf.joara.com/literature_file/20181015_092355.jpg_thumb.png,"
절세 미남 리니에르 황제와 사랑스러운 소녀 세르린느. 

한류 스타와 불세출의 검술녀로 환생해 책 속에 빙의한다. 


""요리도 그렇고, 춤도 약하고, 넌 주종목이 뭐냐?""

""담장을 잘 넘사옵니다. 폐하, 저와 나이트 바자에 가시겠사옵니까?"" 


마왕의 저주로 백일밖에 사랑하지 못하는 황제와 세르린느. 

이번 생에서는 다를까? 

천년보다 달콤한 두 사람의 밤들은 어떤 빛으로 타오를까? 


""내가 좀 색다른 취향을 가졌다고 해도 나를 사랑할 수 있겠어?""",http://www.joara.com/premium_new/book_intro.html?book_code=1319720
243,마성의 레시피,YangYang,로맨스,미제공,미제공,50,18/10/16,미완결,http://cf.joara.com/literature_file/20181015_092655.jpg_thumb.png,"
대한민국에서 ‘이탈리안 셰프’ 하면 떠오르는 한 남자, 정로운.
각종 방송 매체는 물론 대학 교수로도 활동 중인 그에게 어느 날 한 여자가 찾아온다. 

“저 진짜 팬이에요! 사인 좀 부탁드려도 될까요?” 
최고의 실력을 길러서 자신만의 소박한 레스토랑을 차리는 게 꿈인 나림. 

항상 정해진 레시피대로만 요리했던 로운에게 찾아온 그녀는 본 적 없는 새로운 면모를 보여 주고, 어디로 튈지 모르는 그녀의 매력에 로운은 자신도 모르게 빠져들게 되는데…. 

그녀를 위한 그만의 마성의 레시피는 무엇일까?
엉뚱 발랄한 두 남녀의 맛있는 로맨스.",http://www.joara.com/premium_new/book_intro.html?book_code=1319721
244,금기(Taboo),리밀,로맨스,미제공,미제공,76,18/10/02,미완결,http://cf.joara.com/literature_file/20181001_101214.jpg_thumb.png,"
“사내자식한테 이러는 거 진짜 창피한데,
너만 보면 돌아버리겠어.”

하루아침에 부모를 잃은 서원은 
남자 행세를 한다는 조건으로 
현용그룹 저택에서 더부살이한다.

현용그룹 외아들 현준수의 냉대와
답답한 남자 행세를 견디느라
하루하루가 고달픈 와중에….

서원 보기를 돌 같이 하던 준수가 변했다.
달콤하고, 은근하게.

“널 보면, 내가 나 같지 않아.”
모르겠어? 이제 너보다 중요한 건 없단 소리야.”

서원에게 주어진 시간은 단 1년.
상처 많은 청춘에게 찾아온 
달곰씁쓸한 첫사랑, 그 첫 장.",http://www.joara.com/premium_new/book_intro.html?book_code=1316355
245,독보천하,이흠,로맨스,미제공,미제공,177,18/09/07,미완결,http://cf.joara.com/literature_file/20180906_154032.jpg_thumb.png,"
2018년 채널차이나 방영 인기 드라마 <독보천하 : 황태극의 여인> 원작 소설!


가흥천하, 가망천하!(可興天下 可亡天下)
나라를 흥하게도, 나라를 망하게도 만들 수 있다는 여진 최고 미녀의 운명!

고대 무덤으로 유물 자료 사진을 찍으러 간 사진작가 보유연은 
400년의 시간을 거슬러 올라가 당대 여진 최고의 미녀 ‘동가’의 몸으로 들어간다.
동가는 청나라가 세워지기 전, 
나라의 흥망성쇠를 좌우할 거라는 예언을 받고 태어난 여진 최고의 미녀!
보유연은 여진 최고의 미녀 동가를 차지하려는 남자들 사이에서
권력 다툼과 전쟁, 그리고 가슴 아픈 사랑을 온 몸으로 겪게 된다.

보유연은 그녀를 향한 복잡하고 다양한 사랑과 운명을 받아들일 수 있을까?
보유연은 동가의 삶과 역사에 어떤 변화를 일으키게 될까?
청나라가 세워지는 과정에서 벌어지는 전쟁과 암투, 그리고 사랑이 휘몰아치는 역사의 한가운데에 
포희아마랍 동가, 아니 보유연 그녀가 있었다!

* 번외편 출간!
번외편을 읽기 전에는 여운이 남는 행복한 결말을 만나실 수 있지만,
번외편을 읽은 후에는 가슴 아프고 안타까운 결말을 만나시게 됩니다.
어떤 결말을 원하시는지에 따라 번외편을 선택하시면 좋을 듯합니다. ",http://www.joara.com/premium_new/book_intro.html?book_code=1310810
246,"안녕하세요, 학원 나웰론에 오신 것을 환영합니다!",윤시현A,판타지,미제공,미제공,227,14/01/31,완결,http://cf.joara.com/literature_file/20150322_153709.jpg_thumb.png,"
[2014.01 ~ 2016.07 / EBOOK 출간 완료]

​'이 시대는 흐르고 있나요?'

때로는 비겁하고, 때로는 교활하며, 때로는 이기적이던 그 소년은 
왜 시대의 방아쇠가 되었는가.

*

윤시현 장편 판타지 소설 

- 안녕하세요, 학원 나웰론에 오신 것을 환영합니다! -

*


아부와 간사함의 대명사 평민 소년 리스틸 엘베로크, 
세계 최고의 교육기관 '나웰론' 에 수석으로 입학하다.
입신양명의 꿈 따위는 없는 그의 인생 목표는 
오직 사랑하는 가족들과 함께 가늘고 길게 사는 것.  
여러 귀족들 사이에서 무사 안일주의를 추구하는 리스틸은 
과연 무사히 목표대로 졸업 할 수 있을까? 

리스틸 엘베로크의 유쾌한 옴니버스식 학원 성장기 ",http://www.joara.com/premium_new/book_intro.html?book_code=859917
247,호텔스쿨 셀린느 다비,조엘,로맨스,미제공,미제공,106,18/08/01,미완결,http://cf.joara.com/literature_file/20180720_164618.jpg_thumb.png,"
블랙 컨슈머들의 계략으로 영업 위기에 처한 레스토랑, 아벵.
부모님과의 소중한 추억이 담긴 아벵을 지키기 위해 열여덟 율리는 스위스로 떠난다.
외식업계에 대한 모든 걸 배우기 위해 교환 학생으로 들어간 호텔스쿨 ‘셀린느 다비’에서 주어진 시간은 단 3개월.

츤데레 레이, 다정다감한 조나단의 애정 공세 속에 숙명의 라이벌 세라까지 등장하는데…….
율리는 과연 치열한 국제 무대에서 아벵을 살릴 방법을 알아낼 수 있을까?

파란만장한 사각 로맨스 속에서 알아가는 외식업의 모든 것!",http://www.joara.com/premium_new/book_intro.html?book_code=1297512
248,엿보지 마세요,복길아,로맨스,미제공,미제공,117,18/07/24,미완결,http://cf.joara.com/literature_file/20180723_143014.jpg_thumb.png,"
첫 번째 실수.
‘그 메일이 왜 당신한테 갔어?’

두 번째 실수.
‘내 섹시 댄스 영상은 왜 또 당신한테 간 거냐고…!’

세 번째 실수.
‘다음부터 술 마시면 내가 개다, 개!’

네 번째 실수는 좀… 심했다.
‘설마 우리… 어젯밤 같이 보낸 거야…?’

우연이 반복되면 운명이라던데, 실수가 반복되어도 운명이라 할 수 있을까?

대한민국 대표 푼수 ‘손용숙’과 섹시하고 다정한 스페인 남자 ‘라울’의 좌충우돌 국제 로맨스

※ 제1회 대한민국 창작 소설 공모대전 우수상 수상작입니다.",http://www.joara.com/premium_new/book_intro.html?book_code=1298268
249,"그대 둘, 나 둘",서희,로맨스판타지,미제공,미제공,196,18/07/25,미완결,http://cf.joara.com/literature_file/20180723_181422.jpg_thumb.png,"
대한민국 대표 골드미스로 살아온 지 어언 35년째인 모태 솔로, 이서연.
어느 날 그녀는 빗길 운전으로 인해 사고를 당하게 된다.

그런데 눈을 떠 보니…… 여기가 고구려라고?!

‘맙소사……. 고려 시대라 해도 미치고 팔짝 뛸 노릇인데 그보다 더 옛날인 고구려라니. 이게 말이 돼?’

심지어 물에 비쳐 본 얼굴은 무려 13년 전, 파릇파릇한 스물두 살.
그곳에서 하늘여인이라 불리며 예언자가 된 서연은 소화라는 이름을 받게 되고, 역사 시간에 배웠던 지식을 총동원해 보지만 도통 기억이 나질 않는다!

“난 2018년의 서울로 돌아가야 해.”
“이곳에서 나와 살면 안 되겠느냐?”

자신을 지켜 주던 황족 단하와 사랑에 빠지며 그녀의 고민은 깊어만 가는데…….
소화는 단하와의 사랑을 잃지 않고 서울로 돌아가 이서연으로서의 삶을 되찾을 수 있을까?

고구려를 배경으로 한 역사 로맨스의 새 장이 시작된다.",http://www.joara.com/premium_new/book_intro.html?book_code=1298337
250,시크릿 스캔들 - 내 남친은 아이돌,레아노아reanoa,로맨스,미제공,미제공,162,18/07/24,미완결,http://cf.joara.com/literature_file/20180724_094010.jpg_thumb.png,"
""제발, 고소를 취소해주세요!""
""앞으로 100일, 내 보조 매니저로 일해. 당연히 무급.""

혜성은 월드투어를 다닐 정도로 인기 있는 한류 아이돌그룹, 트와일라잇의 리더다. 평범한 재수생 은하는 혜성의 라이벌 그룹의 리더인 유성의 팬이다. 항상 삐딱하게 굴면서도 유성 보다 실력파로 인정받는 혜성이 고까웠던 은하는, 재수 생활에서 오는 스트레스를 악플로 풀고 만다. 어느덧 쌓인 악플만 수백 개! 은하는 혜성으로부터 명예훼손, 모욕죄, 허위사실 유포라는 어마어마한 죄목으로 고소를 당한다. 

드디어 경찰서에 납신 혜성! 트와일라잇 팬들의 괴성 탓에 경찰서는 아수라장이 되고 은하는 제발 고소를 취하해달라며 굴욕적인 사과를 하지만, 혜성은 고소 취하의 대가로 조건을 내건다. 바로 무보수 보조 매니저로 봉사할 것! 별 수 없이 은하는 혜성이 들이미는 계약서에 서명을 하는데... 

당장 수능이 반년도 남지 않은 시기!
은하는 과연 약속한 봉사기간을 채우고 혜성의 전속 노예 신세에서 탈출할 수 있을까?",http://www.joara.com/premium_new/book_intro.html?book_code=1298507
251,연애세포가 +1 늘어납니다,팝콘,로맨스판타지,미제공,미제공,97,18/07/24,미완결,http://cf.joara.com/literature_file/20180723_142100.jpg_thumb.png,"
평범한 모솔녀, 송은선.
삶의 낙이라곤 연애 게임뿐인 그녀는 어느 날 ‘고리’라는 이름의 어플을 다운로드한다.
그런데 그 후 삶의 방향이 점점 예상치 못한 방향으로 흐르기 시작하고.

키링남 준휘와 시크남 기승 사이에서 갈팡질팡하는 은선.
누굴 공략할지 고민하는 사이, 가상 인물이었던 그들이 눈앞에 나타나는데…….

▶엔딩을 확인하시겠습니까?

경고! YES만 가능합니다.
",http://www.joara.com/premium_new/book_intro.html?book_code=1298264
252,헬로우 약혼녀,후르츠링,로맨스,미제공,미제공,43,18/07/24,미완결,http://cf.joara.com/literature_file/20180723_142604.jpg_thumb.png,"
“만지지 마요, 이 변태 아저씨!”
자기밖에 모르는 안하무인에 돈만 많은 변태 재벌남인 줄 알았다.
‘처음부터 하나씩 가르치면 어떤 느낌일까?’
정복욕? 소유욕? 어느 쪽이든 조그만 게 당돌해서 오기가 생겼다.

소개팅 상대를 헷갈려 역대급 맞선을 망친 재기발랄한 스물한 살 대학생 금상아.
그런데 그 말도 안 되는 만남을 시작으로 진짜 제우스 그룹 대표이사 강찬혁의 약혼녀 타이틀을 달았다?!

쌓이는 오해만큼 본인들도 모르는 사이 끌리는 두 사람.
다정의 표본 오인우와 질투의 여신 주빈까지 합세하며 사각 관계는 걷잡을 수 없어지는데….
이 연애, 과연 무사할 수 있을까?

앙큼한 토끼와 응큼한 늑대의 파란만장한 로맨스!",http://www.joara.com/premium_new/book_intro.html?book_code=1298266
253,그것은 흩날리는 벚꽃처럼 ,제이,로맨스,미제공,미제공,45,18/07/26,미완결,http://cf.joara.com/literature_file/20180725_145404.jpg_thumb.png,"
십 년 전 진해에서 일어난 의문의 방화, 살인 사건.
사고로 오빠와 그의 친구를 잃은 보라는 삼촌을 따라 교토로 떠나왔다.
하지만 매일 밤 그 순간의 악몽을 반복하고, 밤마다 깨어나는 야수는 그녀를 점점 죽음으로 몰고 간다.

그러던 어느 봄, 벚꽃 사진과 함께 나타난 한 남자.
그는 또 다른 피해자의 동생이라며 그녀의 곁에서 사건의 실마리를 찾기 위해 애쓰는데…….

밤의 기억을 잃은 여자, 화보라.
“내가 떠올리는 것들이 진실인지 허상인지 알아야 겠어요.”

그녀의 기억이 필요한 남자, 민휘경.
“진실을 알고 싶은 거야. 복수는 그 다음.”

그녀가 기억에서 지워 버린 그날 밤의 진실은 과연 무엇일까.
그리고 그들은 서글픈 진실의 앞에서도 서로의 손을 놓지 않을 수 있을까?

어느 잔인한 봄날에 덮쳐 온 로맨스.

그날 밤,
그녀는 살인자를 보았다.",http://www.joara.com/premium_new/book_intro.html?book_code=1298845
254,꼬리 치는 여자,연해수,로맨스판타지,미제공,미제공,57,18/07/26,미완결,http://cf.joara.com/literature_file/20180725_150241.jpg_thumb.png,"
사랑스러운 반려견이 갑자기 인간이 되어 내 앞에 나타난다면?
상상 속 이야기가 한 남자에게는 현실이 되었다!

일밖에 모르고 살던 남자, 이시원.
어느 날 그는 애완견 하니를 사고로 잃고, 그와 동시에 알 수 없는 여자 오영심을 만나게 되는데….

‘하늘이 혼자 외롭게 사는 날 불쌍히 여겨 이런 미저리 같은 여자를 보낸 걸까…?’

사고로 튕겨진 영혼이 인간 여자의 몸에 들어가자 하니는 기다렸다는 듯이 시원을 향한 뜨거운 스토킹을 시작하고,
그녀의 영혼이 하니임을 모르는 시원은 어느덧 겉잡을 수 없이 빠져들고 만다.

‘이미 늦었어. 이건 분명 네가 먼저 한 도발이야.’

너무너무 개(犬) 같은 그녀의 심쿵 로맨스!",http://www.joara.com/premium_new/book_intro.html?book_code=1298850
255,의심,한아란,로맨스,미제공,미제공,53,18/07/24,미완결,http://cf.joara.com/literature_file/20180723_144712.jpg_thumb.png,"
20년 전, 부모의 살해 현장에 있었던 한서연. 그녀는 그날의 충격으로 기억을 잃어버렸다. 그런 그녀는 지금 J그룹의 대표조차 무시 못 하는 최고의 실력자이다. 

그러나 그녀의 진정한 정체는... 킬러(killer). 

그녀 앞에 설지훈이라는 남자가 나타난다. 지훈은 왠지 서연의 행동이 수상쩍다. 
‘이 여자... 사랑해도 될까?’ 

서연 역시 지훈의 무조건적인 사랑이 당혹스럽다. 
‘이 남자... 믿어도 될까? 혹시....’ 

달콤 살벌 쌉싸름한 미스터리 로맨스~~ 시작!!! ",http://www.joara.com/premium_new/book_intro.html?book_code=1298273
256,인턴,송루나,BL,미제공,미제공,32,18/07/20,미완결,http://cf.joara.com/literature_file/20180719_164123.jpg_thumb.png,"
오늘도 피 튀기는 전쟁이 시작된 명병원 응급실. 
슬리퍼 하나를 겨우 사수하며 베드 사이를 뛰어다니는 의사들. 
응급 전문의 하명운은 응급 출혈 환자를 수술하게 되고 
신경외과 전문의인 김재열 대신에 들어온 인턴 ‘강은찬’과 
환상적인 수술방 콜라보를 펼친다. 

그런데 이 인턴, 뭔가 묘하다. 
전 애인 때문에 힘이 들 때면 은근슬쩍 챙겨준다. 
언제부터인지 자꾸 신경이 쓰이고, 그러다 보니… 엮인다. 
그것도 매우 평범하지 않게. 

응급의학과 전문의와 신경외과 인턴의 조금 ‘뭣~한’ 관계성이론!
완벽하지 않은 사람들의 가장 완벽한 이야기가 시작된다. ",http://www.joara.com/premium_new/book_intro.html?book_code=1297268
257,세 개의 칼날,조동신,공포,미제공,미제공,28,18/07/20,미완결,http://cf.joara.com/literature_file/20180719_170139.jpg_thumb.png,"
유서 깊은 무술 수련관인 ‘인왕 도장’.
그곳에 한 남자가 나타나 관장과 사범들에게 독이 든 차를 대접하여 모두 죽이고 금고를 털어가는 사건이 일어난다. 

경찰은 금고 내용물인 두개골의 원래 주인인 금속공예가 김만열을 찾아가지만, 그 역시 자기 작업실에서 머리 없는 시체로 발견된다.
게다가 부검 결과 그의 사망 시각은 인왕 도장 사건보다 전이었다.

특이하게도, 김만열의 방에서 ‘혈적자’(청나라 때 쓰던 휴대용 단두대)의 설계도가 나오고 사건은 더욱 미궁 속으로 빠져들게 된다.

수많은 사건을 단 한 번도 해결하지 못한 적 없는 명탐정 조대현, 그의 친구이자 조수인 윤경식이 끔찍한 살인사건의 중심부로 나서게 되는데...",http://www.joara.com/premium_new/book_intro.html?book_code=1297271
258,"Luv, cue!",하은,로맨스,미제공,미제공,41,18/07/11,미완결,http://cf.joara.com/literature_file/20180711_090242.jpg_thumb.png,"
이수현 (인기절정의 모사남, 일명 모두가 사랑하는 남자)
“나는 자꾸 당신이 팬이 아니라 여자로 보여.”
하고 싶은 건 많고, 그 중에 어떤 것을 딱 정하기는 어려웠을 때 연기를 시작했다. 그로부터 벌써 7년. 유명 여배우부터 신인, 중견 배우들, 연기자보다 몇 배는 많은 사람들과 일을 해봤지만 이렇게 표정에 모든 것이 드러나는 사람은 처음이었다. 감정과 생각을 숨겨야 하는 이 바닥에서 숨김없이 보여주는 여자가 궁금해졌다.

윤나은 (SBN방송 예능국 막내작가)
“이수현은 신 그자체야!”
대한민국의 톱 배우 이수현의 팬질 7년차, 그러나 방송국에선 막내라 쓰고 시다라고 읽는 파릇파릇한 1년차 작가. 직업이 직업인지라 지난 1년 동안 연예인은 친구들보다 많이 봤고, 그들이 어떤 사람들인지 파악하는 건 이제 눈 감고도 할 수 있는 경지에 이르렀다. 그러나 딱 한 사람. 그녀의 스타, 이수현만큼은 정말 알다가도 모르겠다.

Luv cue, 지금 사랑을 시작하세요.
당신의 별이 저 하늘 어딘가에서 당신을 기다리고 있을 테니.
신의 조건이라 불리는 대세배우 이수현과 1년차 막내작가 윤나은의 비밀스러운 스캔들이 지금 시작됩니다.",http://www.joara.com/premium_new/book_intro.html?book_code=1295235
259,고대로 간 연금술사,아나함,로맨스판타지,미제공,미제공,23,17/03/22,미완결,http://cf.joara.com/literature_file/20170402_023633.jpg_thumb.png,"
눈을 떴을 때. 이곳이 방금 전까지 내가 있던 스승님의 방 안이 아니라는 걸 알면서도 나는 조금 밖에 놀라지 않았다.

얼마 가지 않아 한 무리의 사람들이 나타났을 때, 나는 보통 정도로 놀랐다. 그들이 마치 영화에나 나올 법한 고대 이집트 복장을 하고 있었기 때문이다.

하지만 질질 끌려가 창살로 막힌 감옥 안에 처박히는 순간. 내 이성은 폭발해 버렸다.

""이 빌어먹을 스승! 날 어디로 보낸 거야아아아아아!""

(표지는 감람님께 외주한 그림입니다)",http://www.joara.com/premium_new/book_intro.html?book_code=1185275
260,친구끼리 이러면 어쩌지?,세라비이1,BL,미제공,미제공,50,18/06/14,미완결,http://cf.joara.com/literature_file/20180614_183604.jpg_thumb.png,"
아내의 외도로 이혼 후, 태완은 두 번 다시 결혼은 하지 않겠다고 다짐했다.
그렇지만 부대끼며 같이 잘 사람은 있었으면 좋겠는데 …….

그러던 어느 날, 태완의 집에 오랜 친구 아현이 불쑥 찾아온다.
아현은 몇 년 전 태완의 집에 얹혀살았다가 좋은 기회를 얻어 해외로 떠나 세계적으로 유명한 댄서가 되었지만, 성공의 길을 그리 오래 걷지 않고 다시 오랜 친구에게 돌아온 것이다.
그렇게 얼떨결에 함께 살게 된 두 사람은 어쩐지 전과 같으면서도 같지 않다. 

“머리가 어떻게 됐는지 모르겠는데, 나중에 이 말 하고 후회할지도 모르겠는데.”
“…….”
“그래도 하고 싶어. 처음엔 그냥 편해서 좋다고 생각했어. 내 가족들, 매일 보던 내 누나들보다 더 가까운 게 너였고, 그런데 자꾸…….”
“거기까지.”

정반대의 성격과 생활습관마저 감수할 수 있었고,
게다가 동성 친구끼리 하기엔 이상하다 싶은 과한 스킨십도
어쩐지 싫지 않아 서로 너무 당황스럽다.

“가까운 것보다 더 큰, 그 이상의 뭔가가 너한테 있었어. 그게, 그게……. 나를 자꾸 괴롭혔어.”

친구끼리 이래도 되는 걸까?",http://www.joara.com/premium_new/book_intro.html?book_code=1288866
261,귀족의 딸,목영,로맨스,미제공,미제공,76,18/05/09,미완결,http://cf.joara.com/literature_file/20180504_112820.jpg_thumb.png,"
루슬란 왕국 산골 작은 영지를 다스리는 자작의 딸 라이라. 어느 날, 그녀가 왕자비 후보 중 한 사람이 되었다며 중앙 귀족이 그녀를 데리러 온다. 온 영지민과 아버지의 배웅을 받으며 왕자비가 되기 위해 집을 떠난 라이라. 하지만 그것은 모두 거짓이었다.
귀족으로서, 여자로서 씻을 수 없는 치욕을 당한 라이라는 복수를 결심한다. 그리고 그 복수를 위해 왕국을 떠나 제국으로 가는 배에 몸을 싣는다. 하지만 라이라의 앞날엔 아주 험난한 여정만이 남아 있는데…….
",http://www.joara.com/premium_new/book_intro.html?book_code=1279636
262,미친 달,아시럽빼,BL,미제공,미제공,60,18/04/17,미완결,http://cf.joara.com/literature_file/20180417_111815.jpg_thumb.png,"
신관이라는 이 소년 알고보니 내가 빙의한 새드 소설의 주인공이다. 마지막에 사랑하는 이들에게 배신당하고 죽는 이 신관의 끝은 어떨까? #신관공 #빙의수 #신관공 #책속으로 #판타지비엘
",http://www.joara.com/premium_new/book_intro.html?book_code=1275976
263,너를 거닐다,라임별,로맨스,미제공,미제공,38,18/04/13,미완결,http://cf.joara.com/literature_file/20180412_141550.jpg_thumb.png,"
나를 잊고, 나를 지우고 너는 행복했어?

늘 평온하고 지루하게.
적성에 안 맞는 아트지 기자로 백전백패하는 해조.
그녀에게 생경한 남자가 다가온다.

“궁금하다면서요, 온시재 관장이.
난 그쪽한테 기회를 주고 싶은데.”

갤러리 조수(潮水)를 제집처럼 산책하는 남자.
유화처럼 또렷하게 남은
누군가의 기억 속에 죽어있는 남자.

“당신 누구야?”
“그건 내가 묻고 싶은데.”

살얼음 같은 기억을 밟고
5년의 이별 혹은 기다림이 
그녀 앞에 당도한다.

“이제 말해 봐, 내가 누구야?”
",http://www.joara.com/premium_new/book_intro.html?book_code=1274946
264,흑린화,이지환,로맨스,미제공,미제공,75,18/03/23,미완결,http://cf.joara.com/literature_file/20180323_165018.jpg_thumb.png,"
“당당하게 당신을 마주 볼 수 있는 조건, 내겐 아무것도 없잖아요.”

저주받은 가문에서 태어난 죄로 생(生)과 함께 사(死)를 맛봐야만 했던 그녀, 정현. 
할머니와 엄마를 화마로 잃어버린 뒤, 오갈 데 없는 그녀에게 기생 효재가 손을 내밀었다. 
그리하여 시작된 운향각에서의 심부름바치 생활.

그곳에서 한 남자를 만난다.

살부살모. 짐승의 가문에서 태어난 그, 강목. 
오직 그녀만을 사랑하는 ‘사람’이 되고파서 스스로 저주받은 가문의 올가미를 뜯어냈다. 
하지만 그녀는 그의 사람이 아니었다.

“제가 죽어 남을 살릴 바리데기라. 강목, 네가 사랑하는 여자. 네 세상 전부인 연인이 바로 그 사람이로구나.”

오직 전지전능한 신의 소유물이었을 뿐.

이지환의 로맨스 소설 『흑린화』
",http://www.joara.com/premium_new/book_intro.html?book_code=1270844
265,그대가 손을 내밀 때,이지환,로맨스,미제공,미제공,41,18/03/20,미완결,http://cf.joara.com/literature_file/20180319_144137.jpg_thumb.png,"
“잘 들어. 너와 난 계약을 한 거야. 네가 내 아내가 되는 대신 난 네 아버지의 치료와 너의 앞날을 보장한다고 했어.” 

그 남자 윤지유,
의붓누이 한서은과의 위험한 불장난을 감추려고 계약아내를 맞이한다.
잔인할 정도로 냉혹한 이 남자가 마음먹은 대로 다루지 못하는 것도 있었나니….
그것은 바로 그의 어리디 어린, 계약아내.

“흥, 지가 손가락만 까딱하면 여자들이 당장 발가벗고 엎어지는 줄 아나 보지? 착각도 잘 해, 진짜! 제 주제나 아셔. 아저씨!”

아버지의 치료를 위해 허수아비 아내가 되었지만, 
숨죽인 채로 살아가는 것은 순순히 받아들일 수 없는 
그 여자 지무이. 

예쁘지도 않고 농염한 색기도 없지만, 
누구에게도 지지 않는 당돌한 지무이와
그녀의 당찬 매력에 빠진 윤지유의 로맨틱한 역전 드라마!

이지환의 로맨스 소설 『그대가 손을 내밀 때』
",http://www.joara.com/premium_new/book_intro.html?book_code=1270020
266,장미를 사랑하는 남자,이지환,로맨스,미제공,미제공,39,18/03/21,미완결,http://cf.joara.com/literature_file/20180321_134614.jpg_thumb.png,"
소녀가 웃음을 머금자 작은 장미꽃으로 피어났다. 소년, 아르젤은 문득 깨달았다. 
자신이 평생 그리워할 운명의 그녀를 만났다는 것을. 

“정말 프로방스에도 달맞이꽃이 있어요?”
“……아니. 없는데?”
“그런데 왜……?”
“너를 꼬시려고. 남자는 여자의 환심을 사기 위해서라면 어떤 거짓말이든지 하거든.”

신의 장난처럼 엇갈린 인연, 그 후 11년

새장에 갇힌 새처럼 살던 가린에게 찾아온
운명적인 만남 혹은 영혼에 새겨진 그 남자.

경악한 그녀와 남자의 눈이 마주쳤다. 가린은 문득 아주 이상한 기분에 사로잡혔다. 
언젠가……. 아주 오래 전에 이 남자를 만났던 적은 없었을까? 

“당신 말이 맞아. 난 신사가 아니지. 하지만 당신은 진짜 숙녀가 되었군.” 

아르젤은 매혹적인 미소를 입술 끝에 걸고 속삭였다. 

“오랜만이야, 자기.”

이지환의 로맨스 소설 『장미를 사랑하는 남자』
",http://www.joara.com/premium_new/book_intro.html?book_code=1270419
